523,MANUFACTURER(GENERAL)
524,SCRAP MERCHANT
526,MANUFACTURER(GENERAL)
527,SCRAP MERCHANT
528,MANUFACTURER(GENERAL)
530,SCRAP MERCHANT
531,MANUFACTURER(GENERAL)
532,SCRAP MERCHANT
533,SCRAP MERCHANT
534,SCRAP MERCHANT
535,SCRAP MERCHANT
536,SCRAP MERCHANT
537,MANUFACTURER(GENERAL)
538,SCRAP MERCHANT
540,SCRAP MERCHANT
541,SCRAP MERCHANT
542,SCRAP MERCHANT
543,MANUFACTURER(GENERAL)
544,MANUFACTURER(GENERAL)
545,SCRAP MERCHANT
546,SCRAP MERCHANT
547,SCRAP MERCHANT
548,MISCELLANEOUS
549,SCRAP MERCHANT
550,SCRAP MERCHANT
551,SCRAP MERCHANT
552,MANUFACTURER(GENERAL)
553,SCRAP MERCHANT
554,MANUFACTURER(GENERAL)
555,TRADERS
557,SCRAP MERCHANT
558,SCRAP MERCHANT
560,SCRAP MERCHANT
561,MANUFACTURER(GENERAL)
562,MANUFACTURER(GENERAL)
563,SCRAP MERCHANT
564,SCRAP MERCHANT
565,SCRAP MERCHANT
566,SCRAP MERCHANT
567,MANUFACTURER(GENERAL)
568,SCRAP MERCHANT
569,SCRAP MERCHANT
570,MISCELLANEOUS
572,MISCELLANEOUS
573,MANUFACTURER(GENERAL)
578,SCRAP MERCHANT
579,SCRAP MERCHANT
580,SCRAP MERCHANT
581,SCRAP MERCHANT
586,MISCELLANEOUS
592,MISCELLANEOUS
593,MISCELLANEOUS
594,SCRAP MERCHANT
598,MANUFACTURER(GENERAL)
599,MANUFACTURER(GENERAL)
601,SCRAP MERCHANT
602,MISCELLANEOUS
603,MANUFACTURER(GENERAL)
604,MISCELLANEOUS
610,SCRAP MERCHANT
614,MANUFACTURER(GENERAL)
616,MANUFACTURER(GENERAL)
621,SCRAP MERCHANT
623,MANUFACTURER(GENERAL)
624,MANUFACTURER(GENERAL)
627,MANUFACTURER(GENERAL)
629,MISCELLANEOUS
